indice_origen,id_cancion,particion
3143,3xpTUiMi6HdL0dWEKQdUTT,entrenamiento
3144,3kL8AhqrrhSlGXaT8y5ujT,entrenamiento
3145,4eMjf9FgbmFQ6yHZD5EsgX,entrenamiento
3146,6RYHGsmhxeZ5694zS1zDF6,entrenamiento
3147,22rUY52RY8r6fi66gtEono,entrenamiento
3148,3v8CoiN19zAzkTG0E7TBTN,entrenamiento
3149,7mntHnF2frXuZwFAp8ouCB,entrenamiento
3150,2xql0pid3EUwW38AsywxhV,entrenamiento
3151,4m0q0xQ2BNl9SCAGKyfiGZ,entrenamiento
3152,2pgDBO0ZAgvye7joSmdDm8,entrenamiento
3153,5lYLBAH2uSvERWy8GAcBJz,entrenamiento
3154,70LcF31zb1H0PyJoS1Sx1r,entrenamiento
3155,3SWqGa1J0M7hSBUDM0KePD,entrenamiento
3156,0tFUl3tPqBzUM2aV0gitdq,entrenamiento
3157,1EQFOouqdKYdpbNoOHRVO2,entrenamiento
3158,77loZpT5Y5PRP1S451P9Yz,entrenamiento
3159,5KqmpRieVH3WGO1D9kcVzQ,entrenamiento
3160,3VEEFoeRv26mQmOzGU3Ckg,entrenamiento
3161,22tX97U8EfPWu1cFoqKowu,entrenamiento
3162,1xXhmlLGiXcm5tXvw41Hpt,entrenamiento
3163,1wPUjPJB5U49st6rPTdhT1,prueba
3164,2BTOY30m9duFKGrzQk8wWi,entrenamiento
3165,5KXEUYNvmPhOTsfxuWAXdp,entrenamiento
3166,7qvxyKLc49nd9kGXpT5S95,entrenamiento
3167,7vDYJttCFTBAMwd1kHRTnn,entrenamiento
3168,2FphpfBhQgCJ8dgId2WN9o,entrenamiento
3169,1XPAphgEXCVkWMpGx3aF8U,entrenamiento
3170,67bC7GO85hWwesCwEuvzpW,entrenamiento
3171,1mOzPMglrTCthDrUpN4xu5,entrenamiento
3172,5RQwXLJCFIG5QLmjga6WU8,entrenamiento
3173,2bkJyEAy4nmVybyBsQ9kX9,prueba
3174,0Ie7tyxtKMKzLnDF4pvt8r,entrenamiento
3175,340BPA00CljfaZLOnRHmz2,entrenamiento
3176,5BRYHQInBNuSkYrgloSaKZ,prueba
3177,3zavrx2VN39liXHZnuoewy,entrenamiento
3178,1SgyVVPmNDMPoZyGgCvMsa,entrenamiento
3179,09U6J5tJReTj805MdctJF4,entrenamiento
3180,5MJlPY4rMBN0xJDKf8Js7n,entrenamiento
3181,40XCot3weXxU2B3eDbU6Ct,entrenamiento
3182,7nTy3uP0gaUjQsPaRT5Xf9,entrenamiento
3183,5LoDOM7j5uQp30assYbt9m,entrenamiento
3184,2Sq1Nttn8R9KLijPSD5nGB,entrenamiento
3185,7tnE9vy6FCRtbZql5E3k9a,entrenamiento
3186,5PpMriTcsvpflaCokh9Fnw,entrenamiento
3187,50OIaK14Pr6ZwCmFfHZ0wB,prueba
3188,10UmwJAOxFM9XdTp6stN1i,entrenamiento
3189,4Ql5Q06HoJeQmpIBl9TngL,entrenamiento
3190,7aDOJxh95VAx7G76l9YajI,entrenamiento
3191,1ko2iL09yVsV57V1Z616KP,prueba
3192,1GaLQ64H7Df0HG2cIOXy5i,entrenamiento
3193,0T7DQlfcadEUEjxoHeQQaL,entrenamiento
3194,0Bhf80gwbCronwcRHW8EZF,entrenamiento
3195,7nW4aS5AeIP0jfoY8ZvlsL,prueba
3196,3kQhWtoluFHPbcBC6gyYrZ,entrenamiento
3197,4OtSo1ZTQWRWE53ZvBfBTV,entrenamiento
3198,6w1n5rbFLWKscpvAbYGOru,entrenamiento
3199,5j8hhWf7dxILKgMsRSScbM,prueba
3200,5Q6fh8OEhBYepJaORz9lxe,entrenamiento
3201,0COqiPhxzoWICwFCS4eZcp,prueba
3202,73jVPicY2G9YHmzgjk69ae,entrenamiento
3203,5j3QqRGflS4o5jbsFSwKW1,entrenamiento
3204,104buTcnP2AsxqB7U1FIZ4,entrenamiento
3205,1r6qzxz77Tvbrvqd1Q1MIN,prueba
3206,2ViSWfhT0kvEulXA1HH7Wk,entrenamiento
3207,5cRKj1kynNFqiliT2ndZ3y,entrenamiento
3208,26ZzSLUJMmYp5u1hDELEWH,entrenamiento
3209,3BrWLBC4WYx393yRUOlTih,entrenamiento
3210,7oVEtyuv9NBmnytsCIsY5I,prueba
3211,5Sco7mbJy7p7vdDtJW10fZ,entrenamiento
3212,2FML7gk7ac6quGFIjvkDb3,entrenamiento
3213,2UREu1Y8CO4jXkbvqAtP7g,entrenamiento
3214,5jjZikDrEd0by1o7V3fO4y,entrenamiento
3215,4pw7EuK2WTWGHI51jCKuGJ,entrenamiento
3216,48UPSzbZjgc449aqz8bxox,entrenamiento
3217,3dPQuX8Gs42Y7b454ybpMR,prueba
3218,10nyNJ6zNy2YVYLrcwLccB,entrenamiento
3219,6IbnUaczZBT34DhaD6S18F,entrenamiento
3220,0AOmbw8AwDnwXhHC3OhdVB,entrenamiento
3221,6VuztO5yaKP4VjqSkZxpan,entrenamiento
3222,5gI0Acwuv7iBUxbgtlDFk4,entrenamiento
3223,4biLwyzTFqLtDxPPr4Hmy5,entrenamiento
3224,7lIXhNqUrf0GHCXNbGOEB4,prueba
3225,6onok9bXmlQDiHNt1eWZnN,entrenamiento
3226,74NANS3BFQRnpz3S0JVg5o,entrenamiento
3227,1BGMcTlICbYWgfjiRrm3RJ,entrenamiento
3228,2Lkn3Of9JHY6RSA8c3omKT,prueba
3229,1aL952bo0KZTPevSl3207C,prueba
3230,18lSBq4bUQg32GeQ8gIu1e,prueba
3231,4MiLgByToEVhuGwc6MrSIX,entrenamiento
3232,5ugV3rhvi2h6l52e1cIfLw,entrenamiento
3233,7Bcjjhemjq1HxoWkTw4X6O,entrenamiento
3234,5jTnpbclNqXTV4trZSjoJE,entrenamiento
3235,5Z2iVSDPvCScP5M5atIt5v,entrenamiento
3236,6RLT4oQWaW3WiBmuTFBZnI,entrenamiento
3237,12sPGeSWgxY2zpPupFYIrZ,entrenamiento
3238,7IMnJ5f7mRoGTtf8TPAILw,entrenamiento
3239,36NQtTNiBpURnyDasqNsCf,entrenamiento
3240,41f2eGe9sdVQ56ZjRRrowP,entrenamiento
3241,4bh9zPGpEX1yl9Do6rkhHr,entrenamiento
3242,5u4jJAAD6jd0Z741eT7XGP,prueba
3243,5TuTzdZVv2k4Gtl7Rn6pow,entrenamiento
3244,6jmbmsPYXhA0HHQ7LSxvyD,entrenamiento
3245,12xfRpp5r3akA2BZFPEVwv,entrenamiento
3246,2UzNyk6tBmMaXf1dphGUo0,entrenamiento
3247,11jMqNuaE2vTsBBjESguoL,prueba
3248,71jFgtUBKrBuIO6jeUYu9J,entrenamiento
3249,2Ns9vtFyKhGoI0vCFLHQOR,entrenamiento
3250,2u0CelO5c81XS7z3dGpHbS,entrenamiento
3251,0VF7YLIxSQKyNiFL3X6MmN,prueba
3252,5SDcksP8En1l6RtTY1wzHc,prueba
3253,64dLd6rVqDLtkXFYrEUHIU,entrenamiento
3254,0uBdQzKghx88d2Lp8SLFKJ,prueba
3255,0d28khcov6AiegSCpG5TuT,entrenamiento
3256,2DlHlPMa4M17kufBvI2lEN,prueba
3257,003vvx7Niy0yvhvHt4a68B,entrenamiento
3258,3FQCJI2t5LTbsRPfYVBSVB,entrenamiento
3259,2aibwv5hGXSgw7Yru8IYTO,entrenamiento
3260,3fjmSxt0PskST13CSdBUFx,entrenamiento
3261,7Fv8Qp3tTSbSS2VjryUF7L,entrenamiento
3262,3K4HG9evC7dg3N0R9cYqk4,entrenamiento
3263,4Yf5bqU3NK4kNOypcrLYwU,entrenamiento
3264,2RsAajgo0g7bMCHxwH3Sk0,entrenamiento
3265,0i8JFpqe9cKwnrcvoNgl1L,entrenamiento
3266,4U1WGnRxI57j3Ebi9A3HtD,entrenamiento
3267,1kSjPQCJfwVkPcxflNMJK2,entrenamiento
3268,2YDI2Irzquyw8H8ztLC2ql,entrenamiento
3269,6lHlAlwFhEVKmYuCdln6e0,entrenamiento
3270,0lFWwbunLKOYOl7QZrhesY,entrenamiento
3271,7HS7bD1nAWG0CzigkPX7vN,entrenamiento
3272,6Jb8PXvsr5VGF0kewMXmaQ,entrenamiento
3273,2dHFbe42W3zlzLRbjvvbp3,entrenamiento
3274,0OlgQYka86XhPepKdZ6xio,entrenamiento
3275,7gu4nfoJkzmRsATBRjNCWI,entrenamiento
3276,7LyODTwVRK0KN0615tcBPq,entrenamiento
3277,3mHSlJiqWCut98cVJYQyCn,entrenamiento
3278,5aZ1TeiMuTKqqPhYIR5hu1,entrenamiento
3279,3otBSe8dnJMNDRE9AhSm0T,entrenamiento
3280,3mJV4kByjmgU3ubU7JPp9W,entrenamiento
3281,4YZg4UXqhMoUM40aPNIX1v,entrenamiento
3282,0ttfJZcKq7E7NcIldlogbn,entrenamiento
3283,7gF611irT26CBRN7JOTRAU,entrenamiento
3284,6U0KYAZFsPxLxc0x0bt7zl,entrenamiento
3285,3S3MAk28b2evnivIWkDshP,prueba
3286,3AjZqmRivJhEVqbliY3yJa,entrenamiento
3287,20uDfvpjbtEFz4AeC9O7AQ,entrenamiento
3288,0WK1p8CduOKInJdZcjDy5A,entrenamiento
3289,40dr3CZGx83RL6ADIC7xvv,entrenamiento
3290,0JtccJIQR0zb4t2SSdsGeN,entrenamiento
3291,2iA4neLS2rg1dlciGgmt4X,prueba
3292,4GPQDyw9hC1DiZVh0ouDVL,entrenamiento
3293,5ftfVzSLIi5ZxYdNbRtf41,prueba
3294,6YrAf4oXHqLg0ZANlUMz6y,entrenamiento
3295,1955ZZJe1TzmSR0TomnNjI,entrenamiento
3296,2Z2vcMJMq1SFmteHzxJoey,entrenamiento
3297,1M8LMTTEajUuw7AN0g4f4i,entrenamiento
3298,0P9Kg7MUJ8ygcKSOPh1LfJ,entrenamiento
3299,582QmuQapDg7uo1jcAKsgN,prueba
3300,73vIOb4Q7YN6HeJTbscRx5,entrenamiento
3301,0U0ldCRmgCqhVvD6ksG63j,entrenamiento
3302,5qEn8c0MBzyRKgQq91Vevi,prueba
3303,14dJexYlvd3t3XAtD1pYW1,entrenamiento
3304,7brQHA2CgQpcMBiOlfiXYb,entrenamiento
3305,1foMv2HQwfQ2vntFf9HFeG,entrenamiento
3306,3NLrRZoMF0Lx6zTlYqeIo4,entrenamiento
3307,68UU9oaQtMDnh6PRlW842H,prueba
3308,58AS4weYlUWvGztZbKIuAU,entrenamiento
3309,78gsvivelCP8Kh0tSRTy8D,entrenamiento
3310,0fYVliAYKHuPmECRs1pbRf,entrenamiento
3311,57BrRMwf9LrcmuOsyGilwr,entrenamiento
3312,4Kh6cq3XgOGUK9yXQu7RTq,entrenamiento
3313,7K0WZ75nHqj450OYd3ZywF,prueba
3314,7ch89fdAaK52QYF5QKUUab,entrenamiento
3315,2iwsJcPB5HIVTuHHwdTNO4,entrenamiento
3316,6CkLcIjIAWHJp3nZWhNQvF,entrenamiento
3317,4dI3UmOl7scnyCU4KgaaNO,entrenamiento
3318,5WTKiRTdoDk07YJOP7y8DU,entrenamiento
3319,3U6726RPDdw6JshdT9fGFM,entrenamiento
3320,3KKmCToTNy7Mnvkd9k0vVR,prueba
3321,7n4Y9BCKLHi4hqI2NctuAq,entrenamiento
3322,2tVrcIcrfvezPgPBBC2RAu,entrenamiento
3323,0ND3OzMoWDW8ciiobRGXxf,entrenamiento
3324,5UFr6YU5nIp1ra63Yusbp7,entrenamiento
3325,1QHqRD65S2q7STSmrxTU3Y,entrenamiento
3326,1MWApXQMyidjiXB7w19fXH,entrenamiento
3327,4sO7A5yF6SfqiHeINS61DE,entrenamiento
3328,42Jkqzhm5Y7ab7f1d22GTq,entrenamiento
3329,4w50X1lyc0QOO6AGcfVJyI,entrenamiento
3330,12AJRjW79qbZktCDpMifs5,entrenamiento
3331,7D9CMVj8TeaozjxYCIE5oF,entrenamiento
3332,5cfct39EqJAkG0cqRaARz1,entrenamiento
3333,1lYHv3SEkE6wKfZRe0HMOG,entrenamiento
3334,04bNiW1CiMHWM0kSDvbLzp,entrenamiento
3335,2mLYjGJ1Fl4qNept7opf7Y,entrenamiento
3336,6lVtX3nLHyWZP7aqU9HuVW,entrenamiento
3337,6JN0cjFT0zDRYxzqcKrvwf,entrenamiento
3338,0QBrw0zGpCa8gKIJd2KDGo,entrenamiento
3339,2vGDTOtslhkco6LVFfdEI2,entrenamiento
3340,0txb2qyDV7sVBLv2KvtbW2,entrenamiento
3341,4R7cuj0TvkNxURIAKReRh9,entrenamiento
3342,5zGtItgkDE0pUB1WbSe3Po,entrenamiento
3343,7KPwpv8wlkkaNRd4LLoQT9,entrenamiento
3344,3y4AS6cTOQBTnEsTbOUtIg,entrenamiento
3345,5m3GmwLuZSP00IzHdxsDIV,entrenamiento
3346,61WUErnrzgOMPuTgXqtNA9,prueba
3347,3sdokgCYFdz24u6vohprY4,entrenamiento
3348,5B726JjKRgY2wdm366ItDP,prueba
3349,69z5PKKbmZqcS4l86UhPpR,entrenamiento
3350,7JIIY2oDPFkURYMCLJuzhe,entrenamiento
3351,0L7lTy1aRn1TYYCTazcO5j,entrenamiento
3352,2DtPEKs3Pj7E06EoWW4vw8,prueba
3353,5ruzrDWcT0vuJIOMW7gMnW,entrenamiento
3354,2iUmqdfGZcHIhS3b9E9EWq,entrenamiento
3355,3KhwEuqLNjHfsKaBDo1yVh,prueba
3356,6y0VIRo9CyIIHBdlPklTl0,entrenamiento
3357,1wybXxUeY5yj4Zi7d6jAaW,entrenamiento
3358,42T2QQv3xgBlpQxaSP7lnK,prueba
3359,4CbKVDZkYKdv69I4bCaKUq,entrenamiento
3360,6fmqJtTa7PQlbus7JLG8TY,entrenamiento
3361,3i23rEGRGITyx1LnjQ0ng4,prueba
3362,3dxiWIBVJRlqh9xk144rf4,entrenamiento
3363,1Vej0qeQ3ioKwpI6FUbRv1,entrenamiento
3364,1coB4xdhsMLxZafnM9Gwjt,entrenamiento
3365,7qS6cgQmdUDSy8Y7ZtfjYZ,entrenamiento
3366,0Aqh9as9BCV339QC3LTSN2,prueba
3367,11LmqTE2naFULdEP94AUBa,entrenamiento
3368,0fxpHpK3aw2nFWII6yveDD,entrenamiento
3369,58h6KRFgwbAKvWE11fxqY0,entrenamiento
3370,7Kak0BMKEWWKjJIL8K7LvD,prueba
3371,3DilPDfUXQ9oq7Oe24HuV8,entrenamiento
3372,1peoY67DcWdCsNoOzF9ffU,entrenamiento
3373,6yC6LOELouHw65S50uUm00,prueba
3374,4XII12nbsvJblXfG1I2QR4,entrenamiento
3375,173gsSRonSzADDvOtRvMgJ,entrenamiento
3376,3CrsuTJomWZmeXIvKhV45l,entrenamiento
3377,1QiApmpVZXNlTLJqZENYfq,entrenamiento
3378,6sOJPD0swoF50sYzHnampc,entrenamiento
3379,38mgAanVMjpyI5SKwzatgC,entrenamiento
3380,0Rv8J2jCczm7nxMurGBIcG,entrenamiento
3381,0jpH3aJTsu8PNTHO5TzWPv,prueba
3382,6ngu6sBaJMM05mAVATApZJ,entrenamiento
3383,5IL61OxHy3t9W42qZOnw3m,prueba
3384,0kz60VCKOQrGfv7fpHqwyf,entrenamiento
3385,6fz1H1xvH7uUycVKUVUHwb,prueba
3386,6X3kcyCvy2stFdKuYP55Co,entrenamiento
3387,6RDHOZtqz8iB6xzii7qaey,entrenamiento
3388,2Mes3Ubeld6px0kvYRAra3,entrenamiento
3389,5llJJM8CQpZhfUBwrJzp4c,entrenamiento
3390,0cHFnnobCebrFG3PlfOkiR,entrenamiento
3391,6gRiwTlKLG2lHyu1M8Iwh6,prueba
3392,0b9e8puk2zpi4ioDPWg5yx,entrenamiento
3393,1NaHqvYJ48wdyQZMkNnUUr,entrenamiento
3394,0BaVcB3Mn8QgGUdEi2yqCb,entrenamiento
3395,6FvZIDTCtmWC4KERBlLQ5f,entrenamiento
3396,1f9jv3jIHqwZhVW7NMAgYN,entrenamiento
3397,1CaXCVkxVz7GfrE2Ifbha4,entrenamiento
3398,28b9AxJDN10waQFdU71ggu,entrenamiento
3399,34kHexFdmug6nYZzkz3hc0,entrenamiento
3400,0GO8y8jQk1PkHzS31d699N,entrenamiento
3401,7Hr1Ignop7cymbE3FbOtXa,entrenamiento
3402,3A0ITFj6kbb9CggwtPe55f,entrenamiento
3403,2oNYsdCasRRlz1shXFAz7D,entrenamiento
3404,15VRO9CQwMpbqUYA7e6Hwg,entrenamiento
3405,1hhMX7QQIhBsXjFmTK7owB,entrenamiento
3406,5q1Lzfqem9a7uEd03KZ9Qb,entrenamiento
3407,31AOj9sFz2gM0O3hMARRBx,prueba
3408,1vhNd2F1bNKV7DN4Moa8z2,entrenamiento
3409,5gxakaZJUKXaPZPPzVZ5Tu,entrenamiento
3410,5waHhqlk8iTweFuHeZz9CZ,entrenamiento
3411,0393PMIQFV9pewSmxoWwXw,prueba
3412,2cSKGtyDddIwiSe5EhWAtW,entrenamiento
3413,6IKtfO76zpYpYnfOb8Ley8,entrenamiento
3414,1Uu1dI6OcKWuMLLv8ki3lN,entrenamiento
3415,63J97fSuqUiTB7rm58OfxV,entrenamiento
3416,0e6RXd6MAv6xdvHriDc0ud,entrenamiento
3417,2s0QwtFt0lBDGPCnJeDvJz,entrenamiento
3418,7vNEDUsDuUZ4MOkrl3REj2,entrenamiento
3419,7jeTJ7399PqgZvyfW1LrvK,entrenamiento
3420,3A5GWLRz25wpL8yx4vf0sq,entrenamiento
3421,1yXOiLikkgT70ND5Sj9Ov7,entrenamiento
3422,6AQl2w7IHk6jOYgSZcXj8z,entrenamiento
3423,1EWRXz6c0WPKae8vziEnZi,entrenamiento
3424,44zVV7hw9cCj2tmzCmmChE,prueba
3425,2ZLe81mFJfD39BqIy3zkWb,entrenamiento
3426,6uYSPBL3Y2shKlqH52Rw4l,entrenamiento
3427,5KoRwyRC1Yp3fTQQuZeMbM,entrenamiento
3428,1CfKabrnieuwFYodtDZvvw,entrenamiento
3429,1GN7Kn9Hr4pOpVVxBL1ZUD,entrenamiento
3430,5CwV9IOgmKbN7RdUTPBAYY,prueba
3431,3F4M4WsRWSIaHL2Nio1S8E,entrenamiento
3432,7MUd9iu6pW3KnLcz2NuMcs,entrenamiento
3433,5AOrknyCsTI1KUBr92efWi,prueba
3434,0hPjv7ShJQkoZM8JiBnTqa,entrenamiento
3435,2S9yxu8MLsL0CXoSdGuues,entrenamiento
3436,2eXCP4kLEm5b11TH2MVas6,entrenamiento
3437,6vMAhCWv2XzOqXj6pYTh5H,entrenamiento
3438,13qGcgZe2DoDxPwXbbcbTg,prueba
3439,0S51NLrTscfLemwPv2rjNv,entrenamiento
3440,5qmdJ43JhLyQU06f673RJ1,prueba
3441,7bg7JfJvKgKX1xTn1gGAki,entrenamiento
3442,4QBuC8RxPzFPHPryVdnF0m,entrenamiento
3443,6FLMTRlci8RrAegvGIuoYS,entrenamiento
3444,0Hs9WwuAMYmMiIaaYLhE6i,prueba
3445,1zKsMKyoroSE4Pw41NJREK,entrenamiento
3446,01XHdHj96m9u8VEyvInHGE,prueba
3447,52qebMWeKw2x34v56DPFcl,entrenamiento
3448,2rUzh19do9xKVsfWCa92x7,entrenamiento
3449,2VSN91ig6Mw7YvZyd9zda9,entrenamiento
3450,0EfsDEYaSjGYd66Pr881nq,entrenamiento
3451,77KnJc8o5G1eKVwX5ywMeZ,entrenamiento
3452,7IL8PSVwLOJxqYne6azxQv,entrenamiento
3453,6Wx88Mv6b9ofjKMKkdwOJd,prueba
3454,0snQkGI5qnAmohLE7jTsTn,entrenamiento
3455,20Q75JEtoaoEbqA2w8xJO6,entrenamiento
3456,2bDENJyfbxj0neGiXUFvIX,entrenamiento
3457,034QFxadzhSnGsrStsQaKB,entrenamiento
3458,6hUwGTijdC5SRBY9nyQJrO,entrenamiento
3459,3d9DChrdc6BOeFsbrZ3Is0,prueba
3460,3F3uRFEXzCby4QCWoVmIA5,prueba
3461,4QTUZfTCiATLJl9EART72Z,entrenamiento
3462,4tyD9sivpD8NGM8KEEabAl,prueba
3463,4TbyiYcllv8PfNO6aAUdxG,entrenamiento
3464,3ZOEytgrvLwQaqXreDs2Jx,entrenamiento
3465,0zS7rRNqQxiKKEFMFS6D1m,prueba
3466,7iC8muv2liCrdslEKMg63E,entrenamiento
3467,16FSyQf1MXw8Uv7p3eRt2x,entrenamiento
3468,0XsYX3MLhyIW2nmMiJjGN2,prueba
3469,2ZUyxzeqj11CBJwZbnYgb8,entrenamiento
3470,0a0ojBktF5aWS7Cdjf4rTA,entrenamiento
3471,79uAxWWq3OEL3H4wvlurIO,prueba
3472,0VubuUqnJDOm2pD144598j,entrenamiento
3473,5IEYuPuSbReekSa8Jvx51t,entrenamiento
3474,00gxx5tCbWPxr76vGNED8B,entrenamiento
3475,7zaCbVsVwJWaTcjnMzbXLL,entrenamiento
3476,0raOzVFA5sMpRDgMZ0ZTJc,entrenamiento
3477,0WBKz2TSI4OEAWZnnX5Jzl,entrenamiento
3478,0cqWbqYkzgllXISuaXAGSD,entrenamiento
3479,4haXv9IJwOlJJsT6FNJPYk,prueba
3480,3OMd93g8K6Pcj6Je3kEtpe,entrenamiento
3481,7B0r4rRL37jsjGFualPIyF,prueba
3482,424WY6p8kPClokqegSpJfV,entrenamiento
3483,5G4roC38WFtOEF5Jo7vLUR,entrenamiento
3484,4ZbIwC19U5soz0akMfbUqD,entrenamiento
3485,4vvCo9Lxak9UqHVOyFmjFT,entrenamiento
3486,1ABzvnkHLpLaIN7VlB00LJ,prueba
3487,1nQYbtP8RwXxA7DwW6Kn38,prueba
3488,6AY2zdaF4LJykDhGGE4nv6,prueba
3489,0X2rK2dB3aEGw1KOK0ioAL,entrenamiento
3490,6q0hRmeFLlRB25616BLhgy,entrenamiento
3491,6VNgUdPze583ZMIqe9EAyF,entrenamiento
3492,5vp6CNekMfEWWi8FtqUlKx,prueba
3493,7uhmQXCmglHzUEUA0ch9mh,entrenamiento
3494,2AMjuIoFxAYnQ5PWrRceOP,entrenamiento
3495,2TDtt2AF6IR5iTmVrCM1u8,entrenamiento
3496,2i0hWBMyrOXnGv3jWji0Lw,prueba
3497,7y5uK11sbFNiNEafUvntSL,entrenamiento
3498,0ojuDHW8XG17heZBJHQyXJ,prueba
3499,3jcMkuNGMExEorJSML33D9,entrenamiento
3500,4UGvqm3e7UElrrriPtnhwz,entrenamiento
3501,1fDFHXcykq4iw8Gg7s5hG9,entrenamiento
3502,1EWDtcKzwZqflFqdiN3fyv,entrenamiento
3503,1LzNfuep1bnAUR9skqdHCK,prueba
3504,1YlulsUKDduOmC7WxvXYPW,prueba
3505,07rz54LA3Y2lagmY0DnChZ,entrenamiento
3506,0q6LuUqGLUiCPP1cbdwFs3,entrenamiento
3507,5W8YXBz9MTIDyrpYaCg2Ky,entrenamiento
3508,424GDxARRXRaZ7Mla9EDI2,entrenamiento
3509,61mWefnWQOLf90gepjOCb3,entrenamiento
3510,4se25yP3bMpaMAlcxvyJ5Q,entrenamiento
3511,4sOX1nhpKwFWPvoMMExi3q,entrenamiento
3512,3cfOd4CMv2snFaKAnMdnvK,entrenamiento
3513,2kVgaOMMn0RpD1sM0Bt0eh,entrenamiento
3514,6Up545NUflOiXo8cEraH49,entrenamiento
3515,3TgMcrV32NUKjEG2ujn9eh,entrenamiento
3516,1pHZE51cJngQqCRdvpItly,entrenamiento
3517,2rjtsklbFGd1qEwqt1rkE5,prueba
3518,5anCkDvJ17aznvK5TED5uo,entrenamiento
3519,26kVXR9aQXzDiKggPGnUQR,prueba
3520,149dWfm2AUDf6WIwJs2mDn,entrenamiento
3521,5IUGggKb1vh11R6hE0rPpm,entrenamiento
3522,0iZbHx2s0PaR9fEYmNbUcb,entrenamiento
3523,2uLtcnTKpk0FFdNbqhT7tH,entrenamiento
3524,5h34UBBKsOZaoFzmLds3by,entrenamiento
3525,6QyMFfo6GYK9YwspxYVjCG,entrenamiento
3526,6yR9KHd3brZhx3izrJnFOi,prueba
3527,2eXoWAL6kC9sdlpdOGvSCw,entrenamiento
3528,7lcR0YsFYy2vIgbOyX3gxg,entrenamiento
3529,5S9KnOMLC5vRckzbvzasEs,entrenamiento
3530,5pIXg8cywRwdTyFeVsWtht,entrenamiento
3531,16D5d14hKxxHkKX7M1aqJZ,entrenamiento
3532,0SShlR5RlMpTzifqbPnVhl,entrenamiento
3533,0Wu0D0rtILSybiNVhkZC46,entrenamiento
3534,2jihadt1H0tk4LvvGgmS9H,entrenamiento
3535,2f14KQkkTTPbqjkBySHhwA,prueba
3536,57E7YfHbw3SpJsQrEkQY1O,entrenamiento
3537,0ivAXyBo7oud7Xkffq4aLG,prueba
3538,67pfgJfLwgY17o31SpisHw,entrenamiento
3539,0JTDayhfakCBhqdaIj9dfx,entrenamiento
3540,3T5o2gOsExc13J9yfo1sPF,entrenamiento
3541,2aewgnU4FvXgiML6qKLkJW,prueba
3542,6NXIFaZ5a9rtnhF7GAHF0U,entrenamiento
3543,4OEbwdy2hgYXxShjhLtF0e,entrenamiento
3544,1PYe4YkKMsZ4JdvEZYBE6m,entrenamiento
3545,3NSLr0b5MRGgLM298WQjMZ,prueba
3546,67tATduRRXN0FrbOeyxyuH,entrenamiento
3547,5XEYNhZdOT7QUfoXxVSdbu,prueba
3548,34LcvhvuO7RIX0JzSw8FNe,prueba
3549,4ckTIXFjIHbZkK1HxisLFG,entrenamiento
3550,0KzAbK6nItSqNh8q70tb0K,entrenamiento
3551,1dYw8HTRJnFpeEeMtXj99a,entrenamiento
3552,7aUuoq4oMfLxaLa5GVUDHi,entrenamiento
3553,4hrfgsdCAOW9GYDcpNfCWv,entrenamiento
3554,1b7DozY0xHWXU1T84Lck1z,entrenamiento
3555,7omxuGYsym1n2RlVf86OF9,entrenamiento
3556,1djJRLSBe7UKJ7F1p3tidC,entrenamiento
3557,2M5t4tdhZ9W3Eys2HDCjbY,prueba
3558,0eNfURq0r0oNSwFyw1VuVT,entrenamiento
3559,27e73MxfZIXuWybL041U5O,entrenamiento
3560,7wCmS9TTVUcIhRalDYFgPy,prueba
3561,4FVIHsnonPabmiAkoNKOJa,prueba
3562,3CjDcS506vLoyV4qKKeTGW,entrenamiento
3563,3VNFbKbn4OjojpFxLzjRt1,entrenamiento
3564,3eIL2xOWktD7xXkXoQ3uHs,entrenamiento
3565,3BdYUl5j3y0vE6RGmD2f3c,entrenamiento
3566,4gi2kndWShH9kDbb9kBfs6,entrenamiento
3567,6BrLfEagscVPCOxQa0uNxG,entrenamiento
3568,4HU70kqhA6tRYl55kUkg0a,entrenamiento
3569,5UWwZ5lm5PKu6eKsHAGxOk,entrenamiento
3570,57iDDD9N9tTWe75x6qhStw,entrenamiento
3571,63vFGclIBFHOhszBT9kPq1,entrenamiento
3572,4yqNNPoc2JCqHwp3EDLrXE,entrenamiento
3573,0SX6ObZSFQz0NcR5zdU7At,prueba
3574,5sOHEiisdvTE72NZ2wFJvG,entrenamiento
3575,7jJw7oBOkzPkAfd5NSZDLO,entrenamiento
3576,6f1v7wq3JN2BnTkYW6xjRr,prueba
3577,3HGfHFy44HnhYtJIlQtDqD,prueba
3578,3WB7O03A1THXLWrtAERC3h,entrenamiento
3579,5kZbD9TCr2Iw9HoQFHB9Ec,prueba
3580,0UA2BRk8pQaHUUnl45aFN0,entrenamiento
3581,0fsLV7k09RmzVvqpcfhDUF,entrenamiento
3582,3EkctURiV4YfneWa7hLIeN,entrenamiento
3583,4CS5ytlMoEgrGn5xt4K228,entrenamiento
3584,1MXFW3PpLyOZwn6zSzK5hT,prueba
3585,5Gs6NY7QTgEq77V3DtPagv,entrenamiento
3586,6Yp3K2cy35hXnWQFE1yWrJ,entrenamiento
3587,4ENwi8ul77ga35Cy3WVKNG,entrenamiento
3588,0YwBrYaPYYc8e18ZYkqhJc,entrenamiento
3589,382oL7ul0X7UKEsyRXpvAB,entrenamiento
3590,3CMA6bdFwobZpvStfR2jls,entrenamiento
